iter,time,Mx,My,Mz,DMx,DMy,DMz,x,y,z,rxx,rxy,rxz,ryx,ryy,ryz,rzx,rzy,rzz
6,2.182781,2.124634,3.967115,5.066332,-0.340054,0.880876,0.992256,0.080082,0.124408,0.359601,0.345394,0.582492,0.735803,-0.708252,0.67767,-0.197843,-0.61388,-0.452805,0.646621
6,2.187843,2.043727,5.94071,4.915395,-0.080906,1.973595,-0.150937,0.123058,0.121997,0.342681,0.532066,0.568239,0.627702,-0.67857,0.730068,-0.080896,-0.504236,-0.3829,0.774038
10,3.744757,1.191775,3.434369,2.847255,-0.851952,-2.506341,-2.06814,0.077701,0.071433,0.38023,0.356928,0.341128,0.869618,-0.430111,0.887031,-0.167873,-0.828648,-0.314115,0.463331
9,3.582962,2.237977,3.62716,5.351304,1.046203,0.19279,2.504049,0.071,0.130472,0.359256,0.301484,0.609046,0.733601,-0.735772,0.639808,-0.222003,-0.604582,-0.472838,0.641019
7,2.481944,1.726081,5.137034,3.657846,-0.511897,1.509874,-1.693458,0.111787,0.092974,0.36109,0.499697,0.441335,0.745336,-0.585138,0.806764,-0.082131,-0.637559,-0.395085,0.661382
9,3.352874,2.567336,3.166142,3.046841,0.841256,-1.970892,-0.611005,0.066427,0.079762,0.380942,0.294902,0.385732,0.87421,-0.771266,0.636232,-0.018906,-0.563494,-0.668674,0.485128
9,2.942923,3.29603,5.549711,5.682913,0.728694,2.38357,2.636073,0.104178,0.143337,0.339728,0.426343,0.668315,0.609579,-0.879301,0.463846,0.108057,-0.210535,-0.582073,0.785408
8,3.386215,1.384131,5.279494,4.656891,-1.911899,-0.270218,-1.026023,0.113642,0.113167,0.351776,0.503177,0.526227,0.685491,-0.530538,0.815872,-0.22996,-0.680292,-0.247972,0.689719
10,4.341632,3.729101,5.437135,4.80532,2.34497,0.157641,0.148429,0.103524,0.126983,0.349505,0.428845,0.604043,0.671732,-0.89726,0.373631,0.23521,-0.108903,-0.703587,0.702215
7,2.685698,4.082993,5.742438,3.079018,0.353892,0.305303,-1.726302,0.116718,0.092382,0.359137,0.501901,0.458642,0.73331,-0.866669,0.288544,0.406974,-0.024937,-0.839805,0.542316
5,2.356091,3.740196,5.699368,3.492205,-0.342797,-0.04307,0.413187,0.115361,0.099654,0.356936,0.495095,0.487603,0.719114,-0.8628,0.382534,0.330522,-0.113922,-0.784094,0.610097
8,3.332188,2.573052,2.742615,6.064984,-1.167144,-2.956752,2.57278,0.046956,0.144978,0.356926,0.184312,0.670428,0.718718,-0.80491,0.525606,-0.275423,-0.562424,-0.527749,0.636522
7,2.746315,3.169128,4.582179,5.597322,0.596076,1.839563,-0.467663,0.08518,0.139738,0.34961,0.349045,0.652983,0.672147,-0.884654,0.466144,0.009916,-0.306843,-0.598079,0.74037
7,2.660454,2.479376,5.342478,5.789993,-0.689752,0.7603,0.192672,0.104743,0.14183,0.340388,0.439842,0.656013,0.61334,-0.782917,0.615444,-0.090936,-0.437134,-0.4402,0.784307
7,2.848224,2.352084,2.96759,4.970883,-0.127293,-2.374888,-0.81911,0.05681,0.121796,0.367163,0.239541,0.57184,0.784614,-0.752004,0.622138,-0.217794,-0.612688,-0.537868,0.57906
9,3.486603,1.04762,3.524117,5.358223,-1.304464,0.556527,0.38734,0.075472,0.126991,0.359715,0.335066,0.587731,0.736412,-0.4362,0.793335,-0.424677,-0.83384,-0.178933,0.522201
13,4.674751,4.083995,4.25218,5.805481,3.036375,0.728063,0.447258,0.071225,0.146025,0.350451,0.273384,0.682417,0.677915,-0.95992,0.237264,0.149196,-0.059031,-0.691532,0.71993
11,3.934953,1.081906,4.28824,3.379269,-3.002089,0.036059,-2.426212,0.096433,0.083577,0.370562,0.4396,0.395167,0.806594,-0.414783,0.886818,-0.203738,-0.795819,-0.245,0.553758
11,4.354816,2.554718,5.732551,5.147219,1.472812,1.444312,1.76795,0.114965,0.129269,0.342907,0.488912,0.604088,0.629319,-0.774781,0.632227,-0.001571,-0.398823,-0.486818,0.777141
7,2.7573,2.249356,3.628334,3.437824,-0.305362,-2.104217,-1.709395,0.076957,0.088545,0.375375,0.342519,0.424966,0.837905,-0.708648,0.702642,-0.06413,-0.616002,-0.571815,0.541821
6,2.297425,2.755312,3.13962,5.12894,0.505956,-0.488714,1.691116,0.05794,0.12636,0.364712,0.238971,0.593132,0.768822,-0.830611,0.536204,-0.150238,-0.50136,-0.602695,0.620804
8,3.117508,4.334986,3.521719,5.204878,1.579674,0.382099,0.075938,0.056989,0.132218,0.362004,0.215141,0.623361,0.751755,-0.976198,0.156564,0.150086,-0.02414,-0.766151,0.642207
5,1.778767,4.011327,3.594522,4.232253,-0.32366,0.072803,-0.972624,0.065205,0.111023,0.3701,0.266063,0.532118,0.803779,-0.955678,0.254714,0.14765,-0.126167,-0.807438,0.576303
13,5.550264,0.994783,2.994072,5.667362,-3.016543,-0.600451,1.435109,0.063408,0.133367,0.359745,0.279768,0.615741,0.736609,-0.416382,0.773689,-0.477526,-0.863968,-0.17312,0.472852
13,4.537778,3.600065,5.004853,5.352727,2.605282,2.010782,-0.314635,0.092507,0.13697,0.348499,0.37716,0.644332,0.665272,-0.911435,0.385409,0.144033,-0.163596,-0.660676,0.732628
7,2.743351,2.597999,4.513812,3.389911,-1.002066,-0.491041,-1.962816,0.095452,0.090086,0.368789,0.422403,0.435089,0.795156,-0.764558,0.642153,0.055591,-0.486425,-0.631425,0.603898
6,2.309305,2.276462,5.057406,4.190901,-0.321537,0.543594,0.80099,0.10592,0.107126,0.357986,0.464194,0.508173,0.725454,-0.714943,0.698578,-0.029069,-0.521559,-0.505166,0.687592
9,3.5497,3.749921,4.406041,2.994317,1.473459,-0.651365,-1.196583,0.090017,0.085302,0.372378,0.391507,0.420467,0.818492,-0.902499,0.351688,0.248617,-0.183319,-0.836026,0.517161
5,2.042419,3.926135,3.698119,3.324394,0.176213,-0.707922,0.330077,0.072153,0.091117,0.375925,0.307255,0.4444,0.841488,-0.938914,0.286882,0.190104,-0.156926,-0.848496,0.5054
6,2.545965,4.349226,4.522718,4.727337,0.423091,0.824599,1.402943,0.081095,0.125304,0.358907,0.32596,0.598344,0.731938,-0.945611,0.187713,0.265678,0.021573,-0.77873,0.626988
10,3.857233,1.621762,5.887931,3.855815,-2.727464,1.365213,-0.871522,0.127643,0.097012,0.351817,0.566499,0.456903,0.685798,-0.562437,0.822959,-0.080018,-0.600946,-0.340389,0.723187
10,3.962216,3.91611,5.306486,5.551699,2.294348,-0.581445,1.695884,0.095789,0.142749,0.343754,0.38355,0.670205,0.635386,-0.922238,0.316716,0.221737,-0.052628,-0.671024,0.739565
8,3.118308,2.005387,4.43853,5.274261,-1.910723,-0.867956,-0.277437,0.0904,0.128756,0.353793,0.390278,0.599799,0.698516,-0.687216,0.696302,-0.207117,-0.610614,-0.399202,0.683951
8,3.404121,2.35982,5.786074,2.777631,0.354433,1.347544,-2.496631,0.125776,0.077144,0.359847,0.560887,0.376299,0.737431,-0.67922,0.718703,0.148748,-0.474021,-0.584309,0.658701
11,4.321143,3.738873,5.871505,5.368897,1.379053,0.085431,2.591266,0.109435,0.139387,0.339728,0.445359,0.655537,0.609857,-0.892924,0.378901,0.243149,-0.071682,-0.652845,0.754092
10,3.876668,2.217083,4.304936,3.298905,-1.52179,-1.566568,-2.069991,0.092662,0.086252,0.371084,0.414155,0.415167,0.810007,-0.692928,0.720882,-0.013399,-0.589483,-0.555728,0.586239
5,1.860261,2.415849,3.870063,4.746269,0.198766,-0.434873,1.447364,0.077422,0.118358,0.363364,0.332976,0.558031,0.760085,-0.762419,0.634466,-0.127166,-0.553214,-0.537163,0.636718
9,3.292197,1.278554,3.908542,6.11548,-1.137295,0.038479,1.369212,0.080792,0.143519,0.348845,0.350693,0.657621,0.666745,-0.521211,0.733101,-0.436924,-0.776147,-0.194295,0.599872
13,4.988367,3.239611,3.638641,2.799741,1.961057,-0.269901,-3.315739,0.075675,0.077105,0.379315,0.333672,0.378081,0.86355,-0.869366,0.477776,0.126223,-0.364861,-0.792858,0.488111
5,1.838466,3.458265,3.568015,4.231269,0.218654,-0.070627,1.431527,0.067359,0.109546,0.37015,0.281537,0.523693,0.804042,-0.913996,0.401266,0.059971,-0.291229,-0.751775,0.591625
9,3.514387,1.9963,3.995864,4.29991,-1.461965,0.42785,0.068642,0.083752,0.107399,0.366205,0.369096,0.507828,0.778382,-0.666554,0.729166,-0.15499,-0.646283,-0.461631,0.607631
6,2.280915,2.124408,3.738408,3.018974,0.128108,-0.257456,-1.280936,0.081122,0.078776,0.377199,0.365129,0.380173,0.849794,-0.67318,0.73844,-0.039173,-0.642415,-0.557762,0.525551
10,3.533617,3.473614,6.12891,4.44046,1.349206,2.390502,1.421486,0.120944,0.11948,0.345134,0.509471,0.57086,0.643862,-0.849185,0.457626,0.263559,-0.144192,-0.681034,0.717914
9,3.397639,4.32917,4.453734,3.076335,0.855557,-1.675176,-1.364125,0.088319,0.089319,0.371648,0.377611,0.441702,0.813824,-0.927017,0.189011,0.323905,-0.010752,-0.876742,0.48084
9,3.551822,3.356139,5.132008,5.262833,-0.973031,0.678274,2.186498,0.097168,0.134416,0.348088,0.401517,0.632305,0.662551,-0.887364,0.447239,0.112079,-0.225451,-0.632926,0.74066
10,3.798523,1.287786,3.311152,3.916055,-2.068353,-1.820856,-1.346778,0.072482,0.096065,0.373994,0.327325,0.453616,0.828909,-0.476173,0.838439,-0.265103,-0.815254,-0.307933,0.490447
9,3.404267,2.584226,4.29627,4.341938,1.29644,0.985118,0.425883,0.087374,0.110728,0.363582,0.37865,0.52604,0.761516,-0.783404,0.620461,-0.036159,-0.491513,-0.582884,0.64704
6,2.154338,3.145652,3.337744,4.408141,0.561426,-0.958525,0.066203,0.063031,0.112085,0.370139,0.263764,0.533013,0.803944,-0.881694,0.471371,-0.020616,-0.389945,-0.703396,0.594287
5,1.861158,2.773035,4.159582,4.416527,-0.372618,0.821838,0.008386,0.083147,0.112789,0.364101,0.357283,0.536,0.764888,-0.817799,0.57521,-0.018415,-0.449842,-0.618946,0.643854
8,3.493743,1.469373,4.826427,4.081788,-1.303662,0.666845,-0.33474,0.105058,0.101031,0.360877,0.469802,0.475223,0.743941,-0.535623,0.824358,-0.183144,-0.700314,-0.312433,0.641831
7,2.609427,1.927272,5.67267,6.198009,0.457899,0.846243,2.116222,0.113541,0.147543,0.332431,0.480001,0.672837,0.562929,-0.691366,0.687436,-0.222362,-0.536599,-0.282461,0.795159
11,4.406194,4.348369,5.893703,5.011261,2.421097,0.221034,-1.186748,0.107988,0.13481,0.343162,0.435095,0.641364,0.631937,-0.896744,0.232766,0.376392,0.094311,-0.730455,0.676418
8,3.069428,3.696914,3.296242,3.009947,-0.651455,-2.597462,-2.001314,0.065411,0.082186,0.380517,0.281876,0.401593,0.871361,-0.927963,0.345164,0.14052,-0.244331,-0.8482,0.469957
5,1.953172,4.168958,4.713954,3.423485,0.472045,1.417712,0.413537,0.092895,0.097249,0.36719,0.395185,0.477014,0.785039,-0.91873,0.242022,0.312026,-0.041157,-0.84455,0.533892
8,3.386301,2.181786,4.131932,4.112397,-1.987172,-0.582022,0.688912,0.086524,0.104047,0.366671,0.380956,0.494214,0.781425,-0.703981,0.703421,-0.09803,-0.598121,-0.512765,0.615892
5,2.257122,1.710074,3.843408,4.534799,-0.471713,-0.288524,0.422402,0.081087,0.111456,0.365321,0.358418,0.523981,0.772645,-0.602855,0.763373,-0.232009,-0.711392,-0.382641,0.589498
10,3.801667,3.313963,5.36506,5.863867,1.603889,1.521652,1.329068,0.099389,0.146793,0.339667,0.40375,0.682534,0.609207,-0.888631,0.450374,0.086592,-0.21527,-0.576322,0.78836
7,2.760734,2.210861,6.13673,3.788006,-1.103102,0.77167,-2.075861,0.130239,0.098962,0.349639,0.571537,0.470902,0.67201,-0.673732,0.736707,0.057867,-0.467825,-0.485827,0.738317
7,2.475467,2.494589,4.035281,4.791645,0.283728,-2.101448,1.003639,0.080494,0.1198,0.361726,0.345304,0.564764,0.749538,-0.777194,0.620429,-0.105059,-0.524371,-0.546262,0.653172
10,3.948818,4.095666,4.545858,6.201213,1.601077,0.510577,1.409567,0.075259,0.15464,0.343707,0.285332,0.717707,0.635202,-0.957555,0.239148,0.160928,-0.036408,-0.654159,0.755481
5,2.003876,3.841727,5.533433,6.003652,-0.25394,0.987575,-0.19756,0.098499,0.151881,0.336717,0.389508,0.706413,0.590986,-0.919465,0.336101,0.204011,-0.054515,-0.622855,0.780436
8,2.732572,2.339926,5.170509,4.673662,-1.501801,-0.362924,-1.32999,0.106289,0.1179,0.35288,0.460384,0.555118,0.692741,-0.736347,0.674909,-0.047858,-0.494106,-0.488066,0.71948
7,2.751585,3.50645,3.726872,5.328257,1.166524,-1.443637,0.654595,0.065815,0.133512,0.359112,0.263149,0.627305,0.732968,-0.928414,0.371083,0.018575,-0.26034,-0.685387,0.68005
11,4.801417,2.000865,4.967114,5.923305,-1.505585,1.240242,0.595048,0.09947,0.14236,0.34239,0.423132,0.655196,0.625841,-0.699702,0.677284,-0.227383,-0.572861,-0.341694,0.745034
6,2.615385,2.007586,3.813492,6.00841,0.006721,-1.153622,0.085105,0.074372,0.143635,0.350872,0.313805,0.662843,0.679827,-0.696998,0.650029,-0.302748,-0.642595,-0.378842,0.665996
7,2.992194,2.025129,3.287862,3.796854,0.017543,-0.52563,-2.211556,0.069119,0.095508,0.375111,0.306514,0.454802,0.836185,-0.665228,0.731419,-0.149994,-0.679823,-0.510281,0.52674
9,3.546723,1.102186,5.429343,5.349416,-0.922943,2.141481,1.552562,0.116397,0.126355,0.34377,0.51228,0.578896,0.634388,-0.480256,0.808616,-0.339845,-0.709726,-0.130576,0.692271
11,4.550527,4.140084,5.028726,4.180363,3.037898,-0.400617,-1.169053,0.095882,0.11446,0.358863,0.399107,0.552717,0.731585,-0.91751,0.259099,0.301734,-0.022779,-0.791663,0.610533
7,3.202531,3.353625,4.606361,5.512818,-0.78646,-0.422366,1.332455,0.084917,0.13866,0.350338,0.346302,0.64957,0.676855,-0.90235,0.427641,0.053735,-0.254547,-0.62937,0.734234
8,2.940984,1.819367,5.224158,2.927034,-1.534258,0.617797,-2.585784,0.115312,0.077141,0.364834,0.519572,0.371355,0.769507,-0.58573,0.810486,0.005716,-0.621552,-0.453693,0.63862
7,2.502948,2.715521,4.361984,3.146269,0.896154,-0.862174,0.219234,0.092489,0.084799,0.371637,0.4103,0.411916,0.813621,-0.782639,0.616974,0.082577,-0.467968,-0.670653,0.575526
6,2.485882,3.7142,3.458645,3.685495,0.998678,-0.903339,0.539226,0.06608,0.097874,0.375091,0.278478,0.472685,0.836073,-0.933476,0.338013,0.119874,-0.225941,-0.813837,0.535369
11,4.720922,2.320714,6.105769,3.816888,-1.393486,2.647124,0.131393,0.128998,0.100164,0.349814,0.564859,0.477278,0.673157,-0.694387,0.715567,0.076098,-0.445369,-0.510416,0.73561
8,2.999449,1.772807,2.938806,3.818981,-0.547907,-3.166963,0.002093,0.062134,0.094918,0.377033,0.276658,0.450717,0.848713,-0.602716,0.770389,-0.207928,-0.747562,-0.454012,0.484792
8,3.260591,3.488385,4.81619,3.981151,1.715579,1.877385,0.162171,0.095623,0.10718,0.36216,0.408227,0.51677,0.752529,-0.885259,0.425991,0.186678,-0.224101,-0.74239,0.631377
6,2.188098,3.660654,6.255757,5.245992,0.172269,1.439567,1.26484,0.118274,0.137164,0.33664,0.484294,0.645696,0.590369,-0.872674,0.410276,0.26479,-0.071241,-0.643436,0.762177
7,2.817128,3.391884,3.444803,3.946794,-0.268769,-2.810954,-1.299197,0.066113,0.102813,0.373194,0.27927,0.493394,0.823754,-0.905582,0.420411,0.056356,-0.31851,-0.761715,0.564217
7,2.436446,3.143318,4.595118,5.928735,-0.248567,1.150315,1.98194,0.084135,0.14641,0.345951,0.341113,0.680147,0.648878,-0.886472,0.462552,-0.014594,-0.310067,-0.570236,0.760716
7,2.90534,3.629954,4.271917,4.95559,0.486636,-0.323201,-0.973144,0.078674,0.127269,0.358655,0.321993,0.602755,0.730073,-0.925248,0.363344,0.109077,-0.199521,-0.710621,0.674692
7,2.569676,2.778857,6.072758,3.581419,-0.851097,1.80084,-1.374171,0.127111,0.097484,0.351936,0.554288,0.470126,0.686838,-0.758743,0.625155,0.183005,-0.343345,-0.622571,0.703221
8,3.122697,2.161503,4.557091,6.106962,-0.617354,-1.515666,2.525543,0.089085,0.14656,0.343998,0.374652,0.674551,0.636095,-0.735053,0.636574,-0.23339,-0.562363,-0.380129,0.734336
7,2.624412,1.047794,5.277758,4.845148,-1.113709,0.720667,-1.261813,0.114825,0.115547,0.350076,0.510513,0.533222,0.674574,-0.45043,0.836615,-0.311751,-0.730604,-0.144698,0.667293
10,4.148084,3.019114,4.127949,3.372003,1.97132,-1.149809,-1.473145,0.085273,0.0905,0.372189,0.373631,0.438812,0.817217,-0.83818,0.537048,0.095047,-0.397177,-0.720487,0.568461
9,3.445577,1.630874,4.083364,4.005408,-1.38824,-0.044585,0.633405,0.088198,0.099658,0.367825,0.39451,0.471258,0.788846,-0.573599,0.797975,-0.184984,-0.71666,-0.379506,0.585127
5,1.864105,1.711009,6.081102,4.095993,0.080135,1.997737,0.090584,0.130397,0.102827,0.347902,0.574843,0.482577,0.660814,-0.586098,0.806725,-0.075389,-0.569478,-0.343967,0.74658
5,1.730084,1.561118,5.363215,4.843365,-0.149891,-0.717886,0.747372,0.113945,0.117992,0.349311,0.500781,0.548301,0.669764,-0.57781,0.789384,-0.207385,-0.642418,-0.283144,0.71213
8,3.118698,2.770152,5.721209,5.26147,1.209034,0.357994,0.418105,0.112958,0.132631,0.341997,0.476118,0.619978,0.62365,-0.808376,0.587579,0.035764,-0.344271,-0.521172,0.780934
8,3.000834,1.112541,4.566206,4.464585,-1.657611,-1.155003,-0.796885,0.100124,0.10785,0.360049,0.449127,0.50279,0.738571,-0.450764,0.843292,-0.292694,-0.770006,-0.201468,0.605393
8,3.398442,2.657233,4.838553,3.913142,1.544692,0.272347,-0.551443,0.100394,0.102418,0.362253,0.438763,0.490444,0.752962,-0.77934,0.624723,0.048485,-0.446614,-0.608087,0.656328
11,4.184447,1.213489,5.390687,5.485541,-1.443743,0.552134,1.572398,0.114572,0.129754,0.342804,0.501959,0.5944,0.628273,-0.511632,0.792856,-0.331079,-0.694937,-0.15526,0.702109
9,3.7923,2.562228,5.182243,6.261026,1.348739,-0.208444,0.775485,0.098912,0.151505,0.336756,0.408595,0.696009,0.590442,-0.80708,0.578799,-0.116678,-0.42296,-0.428863,0.798236
9,3.312726,1.616327,3.764283,4.451652,-0.9459,-1.41796,-1.809373,0.079997,0.109271,0.366603,0.355056,0.513888,0.780932,-0.577379,0.779132,-0.244104,-0.733899,-0.364227,0.57335
7,2.731632,3.007066,3.94023,3.641688,1.390739,0.175948,-0.809964,0.080123,0.096089,0.371824,0.348434,0.463261,0.814851,-0.844236,0.532709,0.059052,-0.406723,-0.708502,0.576716
7,3.14242,3.845915,4.55537,5.16184,0.838849,0.615139,1.520151,0.082491,0.132902,0.354433,0.33326,0.628091,0.703164,-0.935212,0.314711,0.162282,-0.119365,-0.711689,0.692279
10,4.323933,1.355489,6.18161,3.472694,-2.490426,1.62624,-1.689145,0.135778,0.087228,0.351105,0.606258,0.410394,0.681196,-0.485647,0.869701,-0.088129,-0.628606,-0.277393,0.726573
6,2.618725,1.858669,5.126209,5.317401,0.50318,-1.0554,1.844706,0.105789,0.129323,0.347189,0.457984,0.599598,0.656302,-0.656323,0.727607,-0.199572,-0.5972,-0.339349,0.72677
5,2.273723,1.905283,5.245264,4.895558,0.046614,0.119054,-0.421842,0.109443,0.120702,0.350068,0.476994,0.563289,0.674672,-0.655745,0.740201,-0.148665,-0.583139,-0.371503,0.722451
6,2.371217,2.267003,6.138379,3.900805,0.36172,0.893115,-0.994754,0.129614,0.101711,0.348824,0.567154,0.4834,0.666829,-0.68688,0.724264,0.060308,-0.453808,-0.492236,0.742807
6,2.318901,2.463013,6.330143,3.053204,0.19601,0.191764,-0.847601,0.135693,0.08451,0.352146,0.598655,0.410061,0.688085,-0.689172,0.70199,0.179588,-0.409388,-0.581721,0.702853
7,2.602098,1.462254,4.36028,3.773101,-1.000759,-1.969863,0.719897,0.095649,0.093987,0.367294,0.43067,0.444598,0.785402,-0.525987,0.83171,-0.177751,-0.732259,-0.336562,0.592049
7,2.445369,2.460058,5.546207,5.176358,0.997804,1.185927,1.403256,0.111552,0.129305,0.344546,0.475691,0.60376,0.639681,-0.763483,0.644781,-0.036754,-0.434646,-0.470904,0.76768
9,3.586001,3.375392,4.465811,3.804028,0.915334,-1.080396,-1.372329,0.089391,0.10208,0.366522,0.384202,0.493013,0.780594,-0.881123,0.448472,0.149984,-0.27613,-0.745424,0.606709
7,2.743923,2.925209,5.240064,4.538036,-0.450183,0.774253,0.734007,0.105153,0.117632,0.353523,0.449709,0.558504,0.697018,-0.823417,0.561398,0.08256,-0.345195,-0.611065,0.712348
7,2.426726,2.294869,3.272482,5.715356,-0.630341,-1.967582,1.177321,0.061592,0.137871,0.35777,0.256001,0.64046,0.724068,-0.750355,0.606377,-0.263202,-0.607638,-0.475936,0.635816
9,3.466043,3.331744,5.284691,4.013154,1.036875,2.012209,-1.702202,0.106255,0.108198,0.357411,0.455322,0.520933,0.722018,-0.857569,0.475314,0.196599,-0.240771,-0.708697,0.663158
7,2.619369,3.391618,3.924413,3.582952,0.059874,-1.360278,-0.430202,0.078333,0.095951,0.372432,0.337337,0.464491,0.818811,-0.892097,0.435498,0.120431,-0.300652,-0.771085,0.561281
8,3.05643,1.533033,3.756619,4.863415,-1.858585,-0.167794,1.280463,0.079257,0.117943,0.362967,0.349788,0.551316,0.757429,-0.564586,0.771446,-0.293452,-0.746112,-0.324993,0.581117
8,3.17169,2.582135,3.843954,3.712365,1.049102,0.087335,-1.15105,0.079559,0.096119,0.371968,0.349279,0.46101,0.815766,-0.777295,0.628805,-0.020412,-0.522368,-0.626962,0.57797
8,3.049438,4.275594,6.261363,3.628889,1.693458,2.417409,-0.083476,0.123476,0.106636,0.349997,0.519945,0.5233,0.67514,-0.85417,0.254982,0.453187,0.065005,-0.812325,0.57957
8,2.793248,3.02959,5.639873,4.02706,-1.246004,-0.62149,0.398171,0.115144,0.107755,0.353578,0.496409,0.516917,0.697405,-0.814779,0.554949,0.167828,-0.300271,-0.651543,0.696656
5,2.169673,3.056503,5.37177,5.190514,0.026913,-0.268103,1.163454,0.104326,0.132061,0.346354,0.436855,0.620353,0.651399,-0.849802,0.521761,0.074843,-0.293446,-0.586256,0.755112
7,3.111562,3.693877,6.313804,4.244653,0.637375,0.942034,-0.945861,0.124414,0.116809,0.344669,0.523136,0.561599,0.641043,-0.850194,0.409663,0.330676,-0.076905,-0.718002,0.69178
8,3.339478,1.935565,5.326806,5.783141,-1.758312,-0.986998,1.538488,0.107981,0.139258,0.340452,0.461398,0.640837,0.613547,-0.683839,0.69937,-0.207956,-0.56237,-0.323621,0.760927
10,3.865715,3.456738,3.674512,4.627199,1.521173,-1.652294,-1.155942,0.068035,0.118393,0.366067,0.28071,0.562514,0.777676,-0.916691,0.396994,0.045533,-0.28312,-0.725671,0.627093
9,3.786479,2.101864,4.729175,5.936997,-1.354874,1.054663,1.309798,0.093746,0.142968,0.344399,0.397177,0.659097,0.638625,-0.720226,0.657241,-0.222054,-0.566094,-0.371765,0.73575
7,2.516763,3.041412,4.589157,5.055275,0.939548,-0.140018,-0.881722,0.088466,0.128057,0.354901,0.370955,0.603447,0.705864,-0.860642,0.508821,0.019941,-0.347125,-0.614894,0.708102
5,1.865582,3.261064,4.583688,5.864454,0.219653,-0.005469,0.809179,0.083408,0.145481,0.34679,0.337027,0.677023,0.654257,-0.898556,0.438679,0.012553,-0.278511,-0.592119,0.756192
8,2.912592,2.460661,6.214777,3.113541,-0.800404,1.63109,-2.750913,0.133134,0.085688,0.353153,0.587542,0.415252,0.694522,-0.694064,0.70025,0.167107,-0.416948,-0.580225,0.699638
7,2.590588,1.952335,5.01172,4.476152,-0.508325,-1.203057,1.36261,0.105599,0.111842,0.356022,0.463848,0.526096,0.712789,-0.65679,0.744823,-0.117751,-0.592853,-0.413536,0.691023
10,3.328001,4.287961,3.541923,6.033432,2.335626,-1.469797,1.557281,0.053416,0.149135,0.353162,0.190421,0.693078,0.695258,-0.980909,0.158817,0.112228,-0.032636,-0.703355,0.710089
