q1g,q2g,q3g
1.087417772011335243e-01,2.561379610215014924e-01,1.549609957045894326e-01
1.104618188725874778e-01,2.556132996343790098e-01,1.537932957457048833e-01
1.113587464569693736e-01,2.553625464078134177e-01,1.525114604103298965e-01
1.109647910695341633e-01,2.555505814600536052e-01,1.516866572444540706e-01
1.095001761197646750e-01,2.560980886014636027e-01,1.517596332373750967e-01
1.076429990329984820e-01,2.567810614757156662e-01,1.524195784140764953e-01
1.060690068581052747e-01,2.573874170209963230e-01,1.527800191501857974e-01
1.050962545273033816e-01,2.578000488391151146e-01,1.523745431544024365e-01
1.047296083001114653e-01,2.579550290150242065e-01,1.517917946045669320e-01
1.049743708974971435e-01,2.577821064838197174e-01,1.519743614588889014e-01
1.058907405779602462e-01,2.572750958195005877e-01,1.529548301848230318e-01
1.073188058537982992e-01,2.566052993924082259e-01,1.537093294536023280e-01
1.086704658969358805e-01,2.561086736692814725e-01,1.532952555931647864e-01
1.092162792241311714e-01,2.560848821951910992e-01,1.516900587188514393e-01
1.086786210794898760e-01,2.565685219471496858e-01,1.494763046514410443e-01
1.074824832394693785e-01,2.573005966049972670e-01,1.472106656223678423e-01
1.063324100564117247e-01,2.579463124434330235e-01,1.453826017436208040e-01
1.055646028185707325e-01,2.583448565684375309e-01,1.446252933622735881e-01
1.050154241585085357e-01,2.585411497596259434e-01,1.454292671376841428e-01
1.044507321557678337e-01,2.586239637947874703e-01,1.475974217266819155e-01
1.038800199596027207e-01,2.586271225320848632e-01,1.502097096758332473e-01
1.034409038025345812e-01,2.585775915012102910e-01,1.522317530694403953e-01
1.032396497362309679e-01,2.585227448014003060e-01,1.531140660836667888e-01
1.034015683887799658e-01,2.584578825331833030e-01,1.529400389992190967e-01
1.040401921344422387e-01,2.583133738680041258e-01,1.521532712479247429e-01
1.050558899277701796e-01,2.580628766425976384e-01,1.511433993952622235e-01
1.060593714468034271e-01,2.578075447053428948e-01,1.500327777224100267e-01
1.065635282461088323e-01,2.577235750157428340e-01,1.488240050128016856e-01
1.062866875276289591e-01,2.579258762500792335e-01,1.475464862475874828e-01
1.052988531992994775e-01,2.583981155584899603e-01,1.461299925196449245e-01
1.038509982430963624e-01,2.590617129182116729e-01,1.443383052972582459e-01
1.021075833574877495e-01,2.598592645064583539e-01,1.421758876641023850e-01
1.001909820322999523e-01,2.607096112015454548e-01,1.402663025128428054e-01
9.839617428954591793e-02,2.614453883556829838e-01,1.394888678141737726e-01
9.711661942391594526e-02,2.619022804112104419e-01,1.400742361558091065e-01
9.654936181211563884e-02,2.620523049174290353e-01,1.412164898309931083e-01
9.664587783887511330e-02,2.619717874280493852e-01,1.417069915278370285e-01
9.728442141248554165e-02,2.617107996355869104e-01,1.410341445742906985e-01
9.827767176177815145e-02,2.612913124297741030e-01,1.398497530964873115e-01
9.924831449913271153e-02,2.608178404870812872e-01,1.393618053790071643e-01
9.972764738553085984e-02,2.604818959948196344e-01,1.402831565107719169e-01
9.949822144063487361e-02,2.604103317880787638e-01,1.422795979757108809e-01
9.881285940939636692e-02,2.605417903209782948e-01,1.442382413044048239e-01
9.823012141541011266e-02,2.606781104215087908e-01,1.449661624517100955e-01
9.824267277252231312e-02,2.606325065720199730e-01,1.439376552619419658e-01
9.898448028920059372e-02,2.603485319501561701e-01,1.415946827013432607e-01
1.001822582855905891e-01,2.599256331259512387e-01,1.390135518220398658e-01
1.013662961168684679e-01,2.595418454161990129e-01,1.372449768017422467e-01
1.021819314837235232e-01,2.593365545691725949e-01,1.367478422876172994e-01
1.025792696895334866e-01,2.593371995027878296e-01,1.371621856896163838e-01
1.027930067189566782e-01,2.594504446311961532e-01,1.376262976278127270e-01
1.031119664289734672e-01,2.595285062582954327e-01,1.374293186948919721e-01
1.035335777958650838e-01,2.595081640300651027e-01,1.365045193035032134e-01
1.036570576919455533e-01,2.594896889033156406e-01,1.354893878651979855e-01
1.030304269910859577e-01,2.596390143183837651e-01,1.353452510774940387e-01
1.015779180549473276e-01,2.600313483294452443e-01,1.365641319383839591e-01
9.967980903009397708e-02,2.605975604146688607e-01,1.385820412402570534e-01
9.795416747680807390e-02,2.611656615226568001e-01,1.401362519754068836e-01
9.692773750872195337e-02,2.615494955717322934e-01,1.402522845968346976e-01
9.677902730203791215e-02,2.616474442913856446e-01,1.388737748329852417e-01
9.739310439195958402e-02,2.614651960509189466e-01,1.366508520342708533e-01
9.861575625256344124e-02,2.610581221519810424e-01,1.343064618189016568e-01
1.003051764364176202e-01,2.604966360747579257e-01,1.322447638742486331e-01
1.021618580624139155e-01,2.598898634051914902e-01,1.306984595763255042e-01
1.037064629967532625e-01,2.593925871088112456e-01,1.299796304430486937e-01
1.045190895906673578e-01,2.591481210120552547e-01,1.303331704966278481e-01
1.044454089353241272e-01,2.592228011866807291e-01,1.315908627499960404e-01
1.035188407851533182e-01,2.596117070401532390e-01,1.331969100926476135e-01
1.018046709303747493e-01,2.602754663320399620e-01,1.345157271189590387e-01
9.956435987942797994e-02,2.610879219194927603e-01,1.350309650791751415e-01
9.759505216858660459e-02,2.617378115921110693e-01,1.344428056705050945e-01
9.692351367507374971e-02,2.618539845559215706e-01,1.329001051699306435e-01
9.774282955236188175e-02,2.613868875795616331e-01,1.311712204275807814e-01
9.881974581002937741e-02,2.608151463093799638e-01,1.302633885047911333e-01
9.844778747843767330e-02,2.607998652092589076e-01,1.306049561002246839e-01
9.616452377438899912e-02,2.615577083445838058e-01,1.316573577096702419e-01
9.328409216821367811e-02,2.626443361968232582e-01,1.324490560805801076e-01
9.158818589826372980e-02,2.633929372386188961e-01,1.323748199701282324e-01
9.173940146885216362e-02,2.634827009734715952e-01,1.314632384077189797e-01
9.309756777451400067e-02,2.630548422360301508e-01,1.301252489325237238e-01
9.473194498432155330e-02,2.624118533508391637e-01,1.288839331207937422e-01
9.616387711270944771e-02,2.617649865289415345e-01,1.281430926199806364e-01
9.721498645167882258e-02,2.612494816029852229e-01,1.279361182352913850e-01
9.770757244240686756e-02,2.609864426739065268e-01,1.278957699739743381e-01
9.758971489754063311e-02,2.610185386136476549e-01,1.276411995266454324e-01
9.707755941846293868e-02,2.612516387738458290e-01,1.271752969525535848e-01
9.638028217951034871e-02,2.615498262774585969e-01,1.266883449873775214e-01
9.548227146433319046e-02,2.618454352667236584e-01,1.260698982947331959e-01
9.433081436790013985e-02,2.621342688015879663e-01,1.249607633238676296e-01
9.301580176659668409e-02,2.624315400866250036e-01,1.233339609542280224e-01
9.166799033781117267e-02,2.627518568437356428e-01,1.216657607893958520e-01
9.041603288677073358e-02,2.630662492917109629e-01,1.203592140835345464e-01
8.950070099427134829e-02,2.632698012737563764e-01,1.192421048426074298e-01
8.924259105664084091e-02,2.632386536756311513e-01,1.179373954044762030e-01
8.975965080710986144e-02,2.629544111266266526e-01,1.166487596740245214e-01
9.076910126599044282e-02,2.625668262235257289e-01,1.162533544829319754e-01
9.173228532663516011e-02,2.623115243511321415e-01,1.173659546698949396e-01
9.224998069331157013e-02,2.623249594478676561e-01,1.194650593756585999e-01
9.232755817836196810e-02,2.625235887999619044e-01,1.211700867099920059e-01
9.227005768138993314e-02,2.626830581757522154e-01,1.214341322710056070e-01
9.233999182317978449e-02,2.626537761285715478e-01,1.204319039777883710e-01
9.242922575883727454e-02,2.625221575317519540e-01,1.193005127290610312e-01
9.209580911392550862e-02,2.625303583515701256e-01,1.189653379718680487e-01
9.106471342779783040e-02,2.628032616412387945e-01,1.192269548305109200e-01
8.966926487097140464e-02,2.631823267670129751e-01,1.190797612605162814e-01
8.856176133094575964e-02,2.633957671788444421e-01,1.178385768731686767e-01
8.797578996896736336e-02,2.633819049642926458e-01,1.158168841041964936e-01
8.750044957662694856e-02,2.633691232307290297e-01,1.139569120365476890e-01
8.665249052203194413e-02,2.636122738145859068e-01,1.129858392747090656e-01
8.548762270983394085e-02,2.641090395687528125e-01,1.129865390838765554e-01
8.454135214443073143e-02,2.646179326274766264e-01,1.136801570591711302e-01
8.424841651487882666e-02,2.649265454461884328e-01,1.149596355381737045e-01
8.450576255842925932e-02,2.650487525613043349e-01,1.169857877254273648e-01
8.476284261031835632e-02,2.651706499251027527e-01,1.197992230885808751e-01
8.447377824701304827e-02,2.654592325478806192e-01,1.230248384548362772e-01
8.355757329185786730e-02,2.659130836635174022e-01,1.259862026535332469e-01
8.253518063965856189e-02,2.663412066501948394e-01,1.280068777303279004e-01
